url,title,price,currency_symbol,marca,modelo,year,color,combustible,puertas,transmision,motor,carroceria,km,price_in_pesos
https://auto.mercadolibre.com.ar/mla-1131692104-bmw-serie-1-16-120i-sport-line-177cv-_jm#position=1&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,bmw serie 1 1.6 120i sport line 177cv,28500,u$s,bmw,serie 1,2016,blanco,nafta,5,manual,1.6,hatchback,99800,5500500
https://auto.mercadolibre.com.ar/mla-1128819519-toyota-land-cruiser-45-200-v8-d4-d-235cv-at-_jm#position=2&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota land cruiser 4.5 200 v8 d4-d 235cv at,41900,u$s,toyota,land cruiser,2010,plateado,diésel,5,automática,4.5,suv,240000,8086700
https://auto.mercadolibre.com.ar/mla-1126962399-audi-a5-sportback-20-tfsi-stronic-quattro-230cv-_jm#position=3&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi a5 sportback 2.0 tfsi stronic quattro 230cv,46900,u$s,audi,a5 sportback,2017,azul petróleo,nafta,3,automática,2.0,hatchback,54000,9051700
https://auto.mercadolibre.com.ar/mla-1132820427-audi-a4-20-fsi-quattro-252cv-2016-_jm#position=4&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi a4 2.0 fsi quattro 252cv,35900,u$s,audi,a4,2016,blanco,nafta,4,automática,2.0,sedán,74000,6928700
https://auto.mercadolibre.com.ar/mla-1132831694-volkswagen-tiguan-20-sportline-tsi-automatica-2013-_jm#position=5&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen tiguan 2.0 sport & style tsi 200cv tiptronic,3600000,$,volkswagen,tiguan,2013,blanco,nafta,5,automática,2.0,suv,96000,3600000
https://auto.mercadolibre.com.ar/mla-1132843623-nissan-versa-16-exclusive-automatico-2019-_jm#position=6&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,nissan versa 1.6 exclusive at,3400000,$,nissan,versa,2019,rojo,nafta,4,automática,1.6,sedán,6100,3400000
https://auto.mercadolibre.com.ar/mla-1132855791-volkswagen-vento-2018-20-tsi-gli-211cv-banchik-usasos-_jm#position=7&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen vento 2.0 tsi gli 211cv app connect + nav,6200000,$,volkswagen,vento,2018,blanco,nafta,4,manual,2.0,sedán,68500,6200000
https://auto.mercadolibre.com.ar/mla-1132842552-toyota-etios-15-xls-automatico-2018-_jm#position=8&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota etios 1.5 sedan xls at,2800000,$,toyota,etios,2018,blanco,nafta,4,automática,1.5,sedán,53000,2800000
https://auto.mercadolibre.com.ar/mla-1132799774-renault-sandero-stepway-2011-16-confort-105cv-_jm#position=9&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,renault sandero stepway 1.6 confort 105cv,1510000,$,renault,sandero stepway,2011,azul,gnc,5,manual,1.6,hatchback,148000,1510000
https://auto.mercadolibre.com.ar/mla-1132817402-toyota-hilux-4x2-srv-pack-30-2012-_jm#position=10&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota hilux 3.0 cd srv cuero i 171cv 4x2,5150000,$,toyota,hilux,2012,blanco,diésel,4,manual,3.0,pick-up,86000,5150000
https://auto.mercadolibre.com.ar/mla-1132829066-toyota-corolla-18-xei-pack-mt-2016-_jm#position=11&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota corolla 1.8 xei mt pack 140cv,2700000,$,toyota,corolla,2016,plateado,nafta,4,manual,1.8,sedán,116000,2700000
https://auto.mercadolibre.com.ar/mla-1132841163-toyota-corolla-18-xei-pack-mt-2016-_jm#position=12&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota corolla 1.8 xei mt pack 140cv,2700000,$,toyota,corolla,2016,gris,nafta,4,manual,1.8,sedán,116000,2700000
https://auto.mercadolibre.com.ar/mla-1132787162-volkswagen-golf-14-comfortline-dsg-2015-_jm#position=13&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen golf 1.4 comfortline tsi dsg,3400000,$,volkswagen,golf,2015,blanco,nafta,5,automática,1.4,hatchback,74000,3400000
https://auto.mercadolibre.com.ar/mla-1132834559-fiat-punto-attractive-14-2013-_jm#position=14&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,fiat punto 1.4 attractive,1450000,$,fiat,punto,2013,gris,nafta,5,manual,1.4,hatchback,73000,1450000
https://auto.mercadolibre.com.ar/mla-1132786337-toyota-rav4-2018-vx-4x2-at-rav-4-abasto-motors-_jm#position=15&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota rav4 2.0 vx,6490000,$,toyota,rav4,2018,negro,nafta,5,automática,2.0,suv,62000,6490000
https://auto.mercadolibre.com.ar/mla-1132809307-toyota-etios-15-sedan-4p-xls-automatico-2017-_jm#position=16&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota etios 1.5 sedan xls at,2600000,$,toyota,etios,2017,rojo,nafta,4,automática,1.5,sedán,93000,2600000
https://auto.mercadolibre.com.ar/mla-1132786289-volkswagen-amarok-highline-20-180cv-4x4-aut-gs-_jm#position=17&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen amarok 2.0 cd tdi 180cv 4x4 highline pack at,7300000,$,volkswagen,amarok,2018,blanco,diésel,4,automática,2.0,pick-up,94000,7300000
https://auto.mercadolibre.com.ar/mla-1132785756-peugeot-208-2017-16-gti-_jm#position=18&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,peugeot 208 1.6 gti,3500000,$,peugeot,208,2017,rojo,nafta,3,manual,1.6,hatchback,100794,3500000
https://auto.mercadolibre.com.ar/mla-1132761035-kia-rio-14-automatico-2015-unico-en-argentina-_jm#position=19&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,kia rio 1.4 ex 109cv 4at,2350000,$,kia,rio,2015,negro,nafta,5,automática,1.4,hatchback,80000,2350000
https://auto.mercadolibre.com.ar/mla-1132748377-nuevo-audi-a1-a3-sportback-14-30-35-a4-a5-a6-q2-q3-q5-q7-s3-_jm#position=20&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi a1 sportback 1.5 35 tfsi 150cv,48900,u$s,audi,a1 sportback,2021,blanco,nafta,5,automática,1.5,hatchback,1000,9437700
https://auto.mercadolibre.com.ar/mla-1132784513-ford-ranger-_jm#position=21&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,ford ranger 3.0 cd xl plus 4x2,2350000,$,ford,ranger,2010,dorado,diésel,2,manual,3.0,pick-up,140000,2350000
https://auto.mercadolibre.com.ar/mla-1132776971-citron-c4-cactus-2018-16-vti-115-feel-_jm#position=22&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,citroën c4 cactus 1.6 vti 115 feel,3300000,$,citroën,c4 cactus,2018,blanco,nafta,5,manual,1.6,suv,36000,3300000
https://auto.mercadolibre.com.ar/mla-1132746602-chevrolet-onix-gn-_jm#position=23&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,chevrolet onix 1.4 ltz at 98cv,2980000,$,chevrolet,onix,2018,gris,nafta,5,automática,1.4,hatchback,20353,2980000
https://auto.mercadolibre.com.ar/mla-1132740371-volvo-xc60-30-t6-high-luxury-304cv-at-awd-2010-_jm#position=24&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volvo xc60 3.0 t6 high luxury 304cv at awd,15500,u$s,volvo,xc60,2010,negro,nafta,5,automática,3.0,suv,120400,2991500
https://auto.mercadolibre.com.ar/mla-1132783100-nuevo-audi-a1-a3-sportback-sedan-a4-a5-a6-q2-q3-q5-2022-s3-_jm#position=25&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi a1 sportback 1.0 30 tfsi 116cv,39900,u$s,audi,a1 sportback,2021,rojo,nafta,5,automática,1.0,hatchback,1000,7700700
https://auto.mercadolibre.com.ar/mla-1132776410-chevrolet-trailblazer-28-4x4-lt-at-ano-2013-liv-motors-_jm#position=26&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,chevrolet trailblazer 2.8 4x4 lt at tdci 180cv,3750000,$,chevrolet,trailblazer,2013,plateado,diésel,5,automática,2.8,suv,115000,3750000
https://auto.mercadolibre.com.ar/mla-1132734041-toyota-corolla-2017-18-se-g-cvt-140cv-cassano-automobili-_jm#position=27&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota corolla 1.8 se-g cvt 140cv,3950000,$,toyota,corolla,2017,blanco,nafta,4,automática,1.8,sedán,65000,3950000
https://auto.mercadolibre.com.ar/mla-1132726637-toyota-yaris-15-107cv-s-lucas-semini-_jm#position=28&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,toyota yaris 1.5 107cv s,4490000,$,toyota,yaris,2020,blanco,nafta,5,manual,1.5,hatchback,37800,4490000
https://auto.mercadolibre.com.ar/mla-1132744412-volkswagen-amarok-20-cd-tdi-180cv-4x4-highline-pack-at-ls-_jm#position=29&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen amarok 2.0 cd tdi 180cv 4x4 highline pack at,7300000,$,volkswagen,amarok,2018,blanco,diésel,4,automática,2.0,pick-up,94000,7300000
https://auto.mercadolibre.com.ar/mla-1132744198-ford-ka-15-s-5-p-lucas-semini-_jm#position=30&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,ford ka 1.5 s 5 p,3100000,$,ford,ka,2021,negro,nafta,5,manual,1.5,hatchback,3900,3100000
https://auto.mercadolibre.com.ar/mla-1132726099-renault-fluence-privilege-20-16v-excelente-estado-juan-_jm#position=31&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,renault fluence 2.0 privilege mt,1920000,$,renault,fluence,2013,gris,nafta,4,manual,2.0,sedán,81000,1920000
https://auto.mercadolibre.com.ar/mla-1132711688-honda-fit-2009-14-lx-l-mt-100cv-oportunidad-_jm#position=32&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,honda fit 1.4 lx-l mt 100cv,1250000,$,honda,fit,2009,plateado,nafta,5,manual,1.4,hatchback,170000,1250000
https://auto.mercadolibre.com.ar/mla-1132699496-peugeot-208-feline-pack-cuir-_jm#position=33&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,peugeot 208 1.6 feline pack cuir,2500000,$,peugeot,208,2015,gris,nafta,5,manual,1.6,hatchback,85000,2500000
https://auto.mercadolibre.com.ar/mla-1132625625-peugeot-208-2014-16-feline-pack-cuir-_jm#position=34&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,peugeot 208 1.6 feline pack cuir,2400000,$,peugeot,208,2014,azul,nafta,5,manual,1.6,hatchback,38000,2400000
https://auto.mercadolibre.com.ar/mla-1132616787-audi-tt-2018-20-tfsi-stronic-abasto-motors-_jm#position=35&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi tt 2.0 t fsi 230cv,54900,u$s,audi,tt,2018,blanco,nafta,2,automática,2.0,coupé,40000,10595700
https://auto.mercadolibre.com.ar/mla-1132591992-volkswagen-amarok-highline-4x2-at-2019-unico-dueno-sb-_jm#position=36&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen amarok 2.0 cd tdi 180cv 4x2 highline pack at,6900000,$,volkswagen,amarok,2019,blanco,diésel,4,automática,2.0,pick-up,110000,6900000
https://auto.mercadolibre.com.ar/mla-1132627800-ford-ecosport-freestyle-15-turbo-full-cuero-gps-no-taos-niv-_jm#position=37&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,ford ecosport 1.5 freestyle 123cv 4x2,3689900,$,ford,ecosport,2019,rojo,nafta,5,manual,1.5,suv,7800,3689900
https://auto.mercadolibre.com.ar/mla-1132590265-renault-duster-dynamique-gn-_jm#position=38&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,renault duster 1.6 4x2 dynamique 110cv,2139100,$,renault,duster,2012,rojo,nafta,5,manual,1.6,suv,57450,2139100
https://auto.mercadolibre.com.ar/mla-1132643372-renault-sandero-_jm#position=39&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,renault sandero 1.6 dynamique 90cv abs,2200000,$,renault,sandero,2018,blanco,nafta/gnc,5,manual,1.6,hatchback,69000,2200000
https://auto.mercadolibre.com.ar/mla-1132596251-jeep-compass-13-t270-longitude-car-cash-_jm#position=40&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,jeep compass 1.3 t270 longitude,11000000,$,jeep,compass,2022,blanco,nafta,5,automática,1.3,suv,1000,11000000
https://auto.mercadolibre.com.ar/mla-1132589505-audi-q3-14tfsi-2017-autodrive-_jm#position=41&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,audi q3 1.4 tfsi stronic 150 cv,32900,u$s,audi,q3,2017,plateado,nafta,5,automática,1.4,suv,54000,6349700
https://auto.mercadolibre.com.ar/mla-1132584286-chevrolet-tracker-ltz-automatico-awd-2017-autodrive-_jm#position=42&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,chevrolet tracker 1.8 ltz+ 140cv,3890000,$,chevrolet,tracker,2017,blanco,nafta,5,automática,1.8,suv,61000,3890000
https://auto.mercadolibre.com.ar/mla-1132571885-volkswagen-fox-2017-16-confortline-_jm#position=43&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen fox 1.6 comfortline,1200000,$,volkswagen,fox,2017,negro,nafta,5,manual,1.6,hatchback,86000,1200000
https://auto.mercadolibre.com.ar/mla-1132613476-volkswagen-polo-trendline-2020-autodrive-_jm#position=44&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen polo 1.6 msi trendline,3290000,$,volkswagen,polo,2020,plateado,nafta,5,manual,1.6,hatchback,21000,3290000
https://auto.mercadolibre.com.ar/mla-1132560570-kia-rio-ex-automatico-2019-autodrive-_jm#position=45&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,kia rio 1.6 ex 4at,3590000,$,kia,rio,2019,azul,nafta,5,automática,1.6,hatchback,28000,3590000
https://auto.mercadolibre.com.ar/mla-1132595516-kia-cerato-gt-line-2020-autodrive-no-sx-no-corolla-gr-_jm#position=46&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,kia cerato 2.0 sx at6 4 p,4990000,$,kia,cerato,2020,blanco,nafta,4,automática,2.0,sedán,34000,4990000
https://auto.mercadolibre.com.ar/mla-1132583573-ford-ecosport-2013-16-freestyle-110cv-4x2-_jm#position=47&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,ford ecosport 1.6 freestyle 110cv 4x2,2400000,$,ford,ecosport,2013,naranja,nafta,5,manual,1.6,suv,81000,2400000
https://auto.mercadolibre.com.ar/mla-1132583392-volkswagen-suran-16-track-2017-nica-mano-_jm#position=48&search_layout=grid&type=item&tracking_id=ed7ecaff-1483-4004-a76d-9b5832be0281,volkswagen suran 1.6 track,2799000,$,volkswagen,suran,2017,azul,nafta,5,manual,1.6,monovolumen,50000,2799000
https://auto.mercadolibre.com.ar/mla-1132559557-vw-volkswagen-amarok-2014-highline-pack-4x4-abasto-motors-_jm#position=1&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen amarok 2.0 cd tdi 4x4 highline pack c34,4890000,$,volkswagen,amarok,2014,negro,diésel,4,manual,2.0,pick-up,135000,4890000
https://auto.mercadolibre.com.ar/mla-1132540618-volkswagen-fox-trendline-no-gol-polo-cronos-argo-208-308-307-_jm#position=2&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen fox 1.6 trendline saf,1749900,$,volkswagen,fox,2014,negro,nafta,5,manual,1.6,hatchback,70000,1749900
https://auto.mercadolibre.com.ar/mla-1132599010-honda-hr-v-2020-18-ex-2wd-cvt-l20-_jm#position=3&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,honda hr-v 1.8 ex 2wd cvt l20,31900,u$s,honda,hr-v,2020,gris,nafta,5,automática,1.8,suv,29000,6156700
https://auto.mercadolibre.com.ar/mla-1132565793-volkswagen-t-cross-comfortline-automatica-no-taos-nivus-ecos-_jm#position=4&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen t-cross 1.6 comfortline at,4789900,$,volkswagen,t-cross,2019,blanco,nafta,5,automática,1.6,suv,49000,4789900
https://auto.mercadolibre.com.ar/mla-1132576937-ford-fiesta-kinetic-design-titanium-full-cuero-techo-no-polo-_jm#position=5&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,ford fiesta kinetic design 1.6 titanium 120cv,2389900,$,ford,fiesta kinetic design,2015,blanco,nafta,5,manual,1.6,hatchback,92000,2389900
https://auto.mercadolibre.com.ar/mla-1132552701-fiat-500c-lounge-2015-14-automatico-cabrio-smart-garage-_jm#position=6&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,fiat 500c 1.4 mulitair lounge 105cv,14800,u$s,fiat,500c,2015,blanco,nafta,3,manual,1.4,cabriolet,65000,2856400
https://auto.mercadolibre.com.ar/mla-1132558636-volkswagen-amarok-20-cd-tdi-180cv-4x2-trendline-b33-_jm#position=7&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen amarok 2.0 cd tdi 180cv 4x2 trendline b33,4300000,$,volkswagen,amarok,2015,negro,diésel,4,manual,2.0,pick-up,140000,4300000
https://auto.mercadolibre.com.ar/mla-1132546387-honda-civic-exs-at-2011-135000kms-automatico-autoinfinity-_jm#position=8&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,honda civic 1.8 exs at,1990000,$,honda,civic,2011,gris,nafta,4,automática,1.8,sedán,135000,1990000
https://auto.mercadolibre.com.ar/mla-1132534886-citron-c4-lounge-16-exclusive-6at-thp-163cv-am16-lucas-s-_jm#position=9&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,citroën c4 lounge 1.6 exclusive 6at thp 163cv am16,2150000,$,citroën,c4 lounge,2015,blanco,nafta,4,automática,1.6,sedán,86000,2150000
https://auto.mercadolibre.com.ar/mla-1132534782-jeep-grand-cherokee-overland-2014-_jm#position=10&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,jeep grand cherokee 3.6 overland 286hp at,44000,u$s,jeep,grand cherokee,2014,gris,nafta,5,automática,3.6,suv,38000,8492000
https://auto.mercadolibre.com.ar/mla-1132564783-peugeot-208-gt-16-thp-turbo-no-polo-gts-gti-golf-cruze-argo-_jm#position=11&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,peugeot 208 1.6 gt thp,2799900,$,peugeot,208,2016,negro,nafta,5,manual,1.6,hatchback,89000,2799900
https://auto.mercadolibre.com.ar/mla-1132488102-audi-a7-sportback-2012-30-tfsi-300cv-stronic-quattro-_jm#position=12&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,audi a7 sportback 3.0 tfsi 300cv stronic quattro,6200000,$,audi,a7 sportback,2012,gris,nafta,5,automática,3.0,hatchback,49000,6200000
https://auto.mercadolibre.com.ar/mla-1132479766-jeep-renegade-longitude-at-sport-at-mt-compass-trailhawk-4x4-_jm#position=13&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,jeep renegade 1.8 longitude at6,5399900,$,jeep,renegade,2019,gris,nafta,5,automática,1.8,suv,30000,5399900
https://auto.mercadolibre.com.ar/mla-1132485632-toyota-hilux-30-i-srv-cab-doble-4x2-4x4-dx-sr-srx-ranger-_jm#position=14&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,toyota hilux 3.0 i srv cab doble 4x2 (2009),3399900,$,toyota,hilux,2008,negro,diésel,4,manual,3.0,pick-up,209000,3399900
https://auto.mercadolibre.com.ar/mla-1132455134-peugeot-408-feline-hdi-2017-l-nueva-_jm#position=15&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,peugeot 408 1.6 feline hdi 115cv,3350000,$,peugeot,408,2017,plateado,diésel,4,manual,1.6,sedán,45000,3350000
https://auto.mercadolibre.com.ar/mla-1132453463-amarok-comfortline-at-180-cv-4x2-ano-2018-je-_jm#position=16&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen amarok 2.0 cd tdi 180cv comfortline at,5790000,$,volkswagen,amarok,2018,blanco,diésel,4,automática,2.0,pick-up,80100,5790000
https://auto.mercadolibre.com.ar/mla-1132411063-peugeot-partner-2017-16-hdi-diesel-furgon-con-asientos-je-_jm#position=17&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,peugeot partner 1.6 hdi furgon confort,2200000,$,peugeot,partner,2017,blanco,diésel,3,manual,1.6,furgón,95200,2200000
https://auto.mercadolibre.com.ar/mla-1132447560-honda-hr-v-exl-cvt-55000km-2019-unico-dueno-impecable-sb-_jm#position=18&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,honda hr-v 1.8 ex-l 2wd cvt,6100000,$,honda,hr-v,2019,blanco,nafta,5,automática,1.8,suv,55000,6100000
https://auto.mercadolibre.com.ar/mla-1132423296-chevrolet-s10-version-ls-manual-28-l-4x2-ano-2017-je-_jm#position=19&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,chevrolet s10 2.8 ls cd tdci 200cv,4290000,$,chevrolet,s10,2017,blanco,diésel,4,manual,2.8,pick-up,57000,4290000
https://auto.mercadolibre.com.ar/mla-1132429679-chevrolet-s10-28-gf-_jm#position=20&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,chevrolet s10 2.8 ls cd tdci 200cv,4300000,$,chevrolet,s10,2017,blanco,diésel,4,manual,2.8,pick-up,58100,4300000
https://auto.mercadolibre.com.ar/mla-1132410738-amarok-dc-highline-caja-manual-6ta-2019-180-cv-unica-mano-je-_jm#position=21&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen amarok 2.0 cd tdi 180cv 4x2 highline pack,6710000,$,volkswagen,amarok,2019,gris,diésel,4,manual,2.0,pick-up,29500,6710000
https://auto.mercadolibre.com.ar/mla-1132429441-honda-hrv-exl-cuero-automatica-cvt-linea-nueva-2019-je-_jm#position=22&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,honda hr-v 1.8 ex-l 2wd cvt,6120000,$,honda,hr-v,2019,blanco,nafta,5,automática,1.8,suv,55010,6120000
https://auto.mercadolibre.com.ar/mla-1132410286-ford-ecosport-xl-plus-no-duster-stepway-f100-gol-fox-palio-_jm#position=23&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,ford ecosport 1.6 my10 xl plus mp3 4x2,1549900,$,ford,ecosport,2012,blanco,nafta/gnc,5,manual,1.6,suv,128000,1549900
https://auto.mercadolibre.com.ar/mla-1132457569-renault-logan-16-expression-85cv-nac-2017-_jm#position=24&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,renault logan 1.6 expression 85cv nac,2100000,$,renault,logan,2017,plateado,nafta,4,manual,1.6,sedán,56624,2100000
https://auto.mercadolibre.com.ar/mla-1132398475-jeep-renegade-_jm#position=25&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,jeep renegade 1.8 longitude at6,4450000,$,jeep,renegade,2018,blanco,nafta,5,automática,1.8,suv,54677,4450000
https://auto.mercadolibre.com.ar/mla-1132421922-chevrolet-tracker-_jm#position=26&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,chevrolet tracker 1.8 ltz+ awd at 140cv,3100000,$,chevrolet,tracker,2014,gris,nafta,5,automática,1.8,suv,84451,3100000
https://auto.mercadolibre.com.ar/mla-1132444449-ford-ranger-25-nafta-gnc-_jm#position=27&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,ford ranger 2.5 cd 4x2 xl ivct 166cv,3500000,$,ford,ranger,2013,blanco,nafta/gnc,4,manual,2.5,pick-up,135000,3500000
https://auto.mercadolibre.com.ar/mla-1132426748-nissan-note-2018-16-advance-110cv-cvt-_jm#position=28&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,nissan note 1.6 advance 110cv cvt,2950000,$,nissan,note,2018,blanco,nafta,5,automática,1.6,hatchback,35000,2950000
https://auto.mercadolibre.com.ar/mla-1132426330-mercedes-benz-glc-300-4matic-coupe-offroad-amg-factura-a-y-b-_jm#position=29&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,mercedes-benz clase glc 2.0 glc300 4matic coupe at,100000,u$s,mercedes-benz,clase glc,2020,azul,nafta,5,automática,2.0,coupé,22619,19300000
https://auto.mercadolibre.com.ar/mla-1132419616-vw-amarok-highline-20l-180-cv-4x2-at-usado-gf-_jm#position=30&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen amarok 2.0 cd tdi 180cv 4x2 highline pack at,6899999,$,volkswagen,amarok,2019,blanco,diésel,4,automática,2.0,pick-up,111000,6899999
https://auto.mercadolibre.com.ar/mla-1132384346-volskswagen-up-black-14-5p-pregunte-x-financiacion-lr-_jm#position=31&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,volkswagen up! 1.0 black up! 75cv,2209000,$,volkswagen,up!,2014,negro,nafta,5,manual,1.0,hatchback,82300,2209000
https://auto.mercadolibre.com.ar/mla-1132274579-toyota-sw4-_jm#position=32&search_layout=grid&type=item&tracking_id=8c9f71bb-223c-4cbc-adba-9b7edaf6871a,toyota sw4 2.8 srx 177cv 4x4 7as at,10950000,$,toyota,sw4,2019,blanco,diésel,5,automática,2.8,suv,11600,10950000
