url,title,price,currency_symbol,Marca,Modelo,Año,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros
https://auto.mercadolibre.com.ar/MLA-1131478145-mercedes-benz-a200-_JM#position=23&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Mercedes-Benz Clase A 1.3 A200 163cv Progressive Hatch,49490,U$S,Mercedes-Benz,Clase A,2020,Blanco,Nafta,5,Automática,1.3,Hatchback,36000 km
https://auto.mercadolibre.com.ar/MLA-1131415046-ford-fiesta-kinetic-design-16-s-120cv-_JM#position=24&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Ford Fiesta Kinetic Design 1.6 S 120cv,2400000,$,Ford,Fiesta Kinetic Design,2017,Blanco,Nafta,5,Manual,1.6,Hatchback,35000 km
https://auto.mercadolibre.com.ar/MLA-1131452073-audi-a4-ambition-2012-manual-_JM#position=25&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Audi A4 2.0 Ambition T Fsi 211cv Manual,4500000,$,Audi,A4,2012,Blanco,Nafta,4,Manual,2.0,Sedán,85000 km
https://auto.mercadolibre.com.ar/MLA-1131458405-volkswagen-fox-2004-16-trendline-_JM#position=26&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Volkswagen Fox 1.6 Trendline,880000,$,Volkswagen,Fox,2004,Gris,Nafta,5,Manual,1.6,Hatchback,160000 km
https://auto.mercadolibre.com.ar/MLA-1131482112-ranger-dc-4x4-ltd-at-32l-d-_JM#position=27&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Ford Ranger 3.2 Cd Limited Tdci 200cv Automática,47000,U$S,Ford,Ranger,2021,Gris,Diésel,4,Automática,3.2,Pick-Up,19000 km
https://auto.mercadolibre.com.ar/MLA-1131431163-toyota-corolla-2017-18-se-g-cvt-140cv-_JM#position=28&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Toyota Corolla 1.8 Se-g Cvt 140cv,3690000,$,Toyota,Corolla,2017,Marrón,Nafta,4,Automática,1.8,Sedán,100000 km
https://auto.mercadolibre.com.ar/MLA-1131437209-ford-ka-s-15-l-ma-_JM#position=29&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Ford Ka 1.5 S 5 p,3100000,$,Ford,Ka,2021,Negro,Nafta,5,Manual,1.5,Hatchback,3950 km
https://auto.mercadolibre.com.ar/MLA-1131449959-toyota-land-cruiser-30-prado-_JM#position=30&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Toyota Land Cruiser 3.0 Prado,4650000,$,Toyota,Land Cruiser,2007,Gris,Diésel,5,Manual,3.0,SUV,203000 km
https://auto.mercadolibre.com.ar/MLA-1131424087-honda-crv-lx-2012-services-oficiales-impecable-_JM#position=31&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Honda CR-V 2.4 Lx At 2wd (mexico),3450000,$,Honda,CR-V,2012,Blanco,Nafta,5,Automática,2.4,SUV,138000 km
https://auto.mercadolibre.com.ar/MLA-1131436851-honda-cr-v-4x4-exl-at-2012-_JM#position=32&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Honda CR-V 2.4 Ex L At 4wd,4050000,$,Honda,CR-V,2012,Gris,Nafta,5,Automática,2.4,SUV,134000 km
https://auto.mercadolibre.com.ar/MLA-1131443180-chevrolet-classic-2011-14-ls-aada-_JM#position=33&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Chevrolet Classic 1.4 Ls Aa+da,1090000,$,Chevrolet,Classic,2011,Blanco,Nafta,5,Manual,1.4,Hatchback,112500 km
https://auto.mercadolibre.com.ar/MLA-1131436570-peugeot-308-2016-16-feline-hdi-115cv-_JM#position=34&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Peugeot 308 1.6 Feline Hdi 115cv,2970000,$,Peugeot,308,2016,Gris,Diésel,5,Manual,1.6,Hatchback,80500 km
https://auto.mercadolibre.com.ar/MLA-1131390560-renault-clio-2016-12-mio-dynamique-_JM#position=35&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Renault Clio 1.2 Mio Dynamique,1720000,$,Renault,Clio,2016,Gris,Nafta,3,Manual,1.2,Hatchback,130000 km
https://auto.mercadolibre.com.ar/MLA-1131403261-renault-fuego-22-gta-max-1989-_JM#position=36&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Renault Fuego 2.2 Gta Max,11000,U$S,Renault,Fuego,1989,Gris,Nafta,2,Manual,2.2,Coupé,120000 km
https://auto.mercadolibre.com.ar/MLA-1131383014-audi-q3-suv-35-tfsi-stronic-150cv-2020-32000-kms-lenken-_JM#position=37&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Audi Q3 1.4 35tfsi 150 Cv,55900,U$S,Audi,Q3,2020,Azul,Nafta,5,Automática,1.4,SUV,32000 km
https://auto.mercadolibre.com.ar/MLA-1131382904-ford-ranger-new-32-cd-limited-200cv-automatica-nueva--_JM#position=38&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Ford Ranger 3.2 Cd Limited Tdci 200cv Automática,8650000,$,Ford,Ranger,2020,Gris,Diésel,4,Automática,3.2,Pick-Up,14500 km
https://auto.mercadolibre.com.ar/MLA-1131369778-peugeot-308-2015-16-allure-blanco-cassano-automobili-_JM#position=39&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Peugeot 308 1.6 Allure,2300000,$,Peugeot,308,2015,Blanco,Nafta,5,Manual,1.6,Hatchback,70000 km
https://auto.mercadolibre.com.ar/MLA-1131388511-volkswagen-sharan-comfortline-2012-mt-14-tsi-smart-garage-_JM#position=40&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Volkswagen Sharan 1.4 Comfortline Tsi Bluemotion 6mt,2790000,$,Volkswagen,Sharan,2012,Azul,Nafta,5,Manual,1.4,Monovolumen,176000 km
https://auto.mercadolibre.com.ar/MLA-1131394719-peugeot-208-feline-tiptronic-2019-16-smart-garage-_JM#position=41&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Peugeot 208 1.6 Feline Tiptronic,3490000,$,Peugeot,208,2019,Blanco,Nafta,5,Automática,1.6,Hatchback,35000 km
https://auto.mercadolibre.com.ar/MLA-1131400853-citron-ds3-2013-16-thp-156-sport-chic-nav-_JM#position=42&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Citroën DS3 1.6 Thp 156 Sport Chic Nav,2390000,$,Citroën,DS3,2013,Negro,Nafta,3,Manual,1.6,Hatchback,83000 km
https://auto.mercadolibre.com.ar/MLA-1131381482-volkswagen-polo-2018-16-msi-comfortline-_JM#position=43&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Volkswagen Polo 1.6 Msi Comfortline,2850000,$,Volkswagen,Polo,2018,,Nafta,5,Manual,1.6,Hatchback,55000 km
https://auto.mercadolibre.com.ar/MLA-1131355549-toyota-etios-2016-15-sedan-xls-_JM#position=44&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Toyota Etios 1.5 Sedan Xls,1955000,$,Toyota,Etios,2016,Blanco,Nafta/GNC,4,Manual,1.5,Sedán,58000 km
https://auto.mercadolibre.com.ar/MLA-1131355523-peugeot-rcz-_JM#position=45&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Peugeot RCZ 1.6 Thp 200cv 6mt,5100000,$,Peugeot,RCZ,2012,Plateado,Nafta,2,Manual,1.6,Coupé,29000 km
https://auto.mercadolibre.com.ar/MLA-1131400598-mercedes-benz-gla-200-2017-at-abasto-motors-_JM#position=46&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Mercedes-Benz Clase GLA 1.6 Gla200 Urban 156cv,42900,U$S,Mercedes-Benz,Clase GLA,2017,Gris,Nafta,5,Automática,1.6,SUV,35000 km
https://auto.mercadolibre.com.ar/MLA-1131407039-mercedes-benz-a250-sport-_JM#position=47&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Mercedes-Benz Clase A 2.0 A250 Sport 218cv,45500,U$S,Mercedes-Benz,Clase A,2018,Blanco,Nafta,5,Automática,2.0,Hatchback,38000 km
https://auto.mercadolibre.com.ar/MLA-1131380815-gd-motors-audi-a5-20-coupe-tfsi-211cv-unico-dueno-_JM#position=48&search_layout=grid&type=item&tracking_id=882c2d40-bf46-4fb7-911b-4d3225575af9,Audi A5 2.0 Coupe Tfsi 211cv,29999,U$S,Audi,A5,2013,Gris,Nafta,2,Manual,2.0,Coupé,60000 km
https://auto.mercadolibre.com.ar/MLA-1131393417-peugeot-208-2016-16-feline-pack-cuir-_JM#position=1&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Peugeot 208 1.6 Feline Pack Cuir,2600000,$,Peugeot,208,2016,,Nafta,5,Manual,1.6,Hatchback,60000 km
https://auto.mercadolibre.com.ar/MLA-1131361073-volswagen-fox-comfortline-pack-2013-_JM#position=2&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Fox 1.6 Comfortline Pack 5 p,1650000,$,Volkswagen,Fox,2013,Rojo,Nafta,5,Manual,1.6,Hatchback,97000 km
https://auto.mercadolibre.com.ar/MLA-1131354058-renault-sandero-stepway-privilege-no-duster-captur-cronos-ka-_JM#position=3&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Renault Sandero Stepway 1.6 Privilege 105cv,3090000,$,Renault,Sandero Stepway,2018,Blanco,Nafta,5,Manual,1.6,Hatchback,26000 km
https://auto.mercadolibre.com.ar/MLA-1131398535-nuevo-audi-a1-30-tfsi-stronic-a3-sportback-q2-q3-2021-usado-_JM#position=4&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi A1 1.4 Tfsi Stronic 125cv,41970,U$S,Audi,A1,2020,Blanco,Nafta,3,Automática,1.4,Hatchback,999 km
https://auto.mercadolibre.com.ar/MLA-1131346564-volkswagen-fox-16-trendline-cuotas-financiado-tomo-usado-_JM#position=5&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Fox 1.6 Trendline,1500000,$,Volkswagen,Fox,2012,Negro,Nafta,5,Manual,1.6,Hatchback,123000 km
https://auto.mercadolibre.com.ar/MLA-1131365961-ford-ecosports-se-16-2014-_JM#position=6&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Ford Ecosport 1.6 Se 110cv 4x2,2300000,$,Ford,Ecosport,2014,Rojo,Nafta,5,Manual,1.6,SUV,99000 km
https://auto.mercadolibre.com.ar/MLA-1131378215-volkswagen-vento-25-luxury-pack-_JM#position=7&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Vento 2.5 Luxury 170cv,3300000,$,Volkswagen,Vento,2016,Gris,Nafta,4,Manual,2.5,Sedán,74614 km
https://auto.mercadolibre.com.ar/MLA-1131338294-toyota-corolla-xei-pack-cvt-2016-impecable-juan-_JM#position=8&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Toyota Corolla 1.8 Xei Cvt Pack 140cv,3149000,$,Toyota,Corolla,2016,Rojo,Nafta,4,Automática,1.8,Sedán,71000 km
https://auto.mercadolibre.com.ar/MLA-1131338029-mini-cooper-s-20-f56-chili-192cv-carhaus-_JM#position=9&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Mini Cooper S 2.0 F56 Chili 192cv,37900,U$S,Mini,Cooper S,2020,Azul,Nafta,5,Automática,2.0,Hatchback,27000 km
https://auto.mercadolibre.com.ar/MLA-1131337922-renault-captur-16-16v-115cv-nafta-cvt-automatica-usadas-a-_JM#position=10&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Renault Captur 1.6 Intens Cvt,5000000,$,Renault,Captur,2019,Rojo,Nafta,5,Automática,1.6,SUV,24478 km
https://auto.mercadolibre.com.ar/MLA-1131291799-chrysler-300-2014-_JM#position=11&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Chrysler 300C 3.6 C Atx,33500,U$S,Chrysler,300C,2014,Gris,Nafta,4,Automática,3.6,Sedán,45000 km
https://auto.mercadolibre.com.ar/MLA-1131342420-nueva-audi-q5-2022-4x4-a1-a3-sedan-a4-a5-a6-q2-q3-q7-q8-sq5-_JM#position=12&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi Q5 2.0 45 Tfsi Offroad 252cv,82200,U$S,Audi,Q5,2021,Blanco,Nafta,5,Automática,2.0,SUV,999 km
https://auto.mercadolibre.com.ar/MLA-1131322838-fiat-mobi-10-easy-2016-financiado-en-cuotas-_JM#position=13&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Fiat Mobi 1.0 Easy Pack Top,1700000,$,Fiat,Mobi,2016,Violeta,Nafta,5,Manual,1.0,Hatchback,61000 km
https://auto.mercadolibre.com.ar/MLA-1131289832-volkswagen-amarok-higline-4x2-at-2018-mkt11026-_JM#position=14&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack At,6400000,$,Volkswagen,Amarok,2018,Plateado,Diésel,4,Automática,2.0,Pick-Up,83000 km
https://auto.mercadolibre.com.ar/MLA-1131335411-nueva-audi-q5-offroad-45-4x4-q2-q3-q5-q7-q8-a1-a4-a5-a6-a7-_JM#position=15&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi Q5 2.0 45 Tfsi Offroad 252cv,82200,U$S,Audi,Q5,2021,Plateado,Nafta,5,Automática,2.0,SUV,1000 km
https://auto.mercadolibre.com.ar/MLA-1131296306-audi-a5-sportback-a4-40-45-a1-q2-q3-q5-q7-a3-sedan-a6-a7-q8-_JM#position=16&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi A4 2.0 40 Tfsi Front,56900,U$S,Audi,A4,2021,Marrón,Nafta,4,Manual,2.0,Sedán,1000 km
https://auto.mercadolibre.com.ar/MLA-1131341543-nuevo-audi-a1-a3-sporbtack-30-35-tfsi-a4-a5-q2-q3-q5-q7-s3-_JM#position=17&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi A1 Sportback 1.0 30 Tfsi 116cv,39900,U$S,Audi,A1 Sportback,2021,Rojo,Nafta,5,Automática,1.0,Hatchback,999 km
https://auto.mercadolibre.com.ar/MLA-1131289218-honda-fit-14-lx-l-at-service-oficiales-permuto-_JM#position=18&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Honda Fit 1.4 Lx-l At 100cv l09,2450500,$,Honda,Fit,2012,Plateado,Nafta,5,Automática,1.4,Hatchback,77000 km
https://auto.mercadolibre.com.ar/MLA-1131328190-renault-kangoo-16-16v-authentique-plus-2014-_JM#position=19&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Renault Kangoo 1.6 Ph3 Authentique Plus Lc,1900500,$,Renault,Kangoo,2014,Rojo,Nafta,4,Manual,1.6,Monovolumen,123000 km
https://auto.mercadolibre.com.ar/MLA-1131282425-renault-fluence-2012-20-luxe-_JM#position=20&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Renault Fluence 2.0 Luxe,1590000,$,Renault,Fluence,2012,Gris,Nafta/GNC,4,Manual,2.0,Sedán,60000 km
https://auto.mercadolibre.com.ar/MLA-1131236201-toyota-hiace-2021-28-tdi-furgon-6at-l2h2-3a-5p-_JM#position=21&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Toyota Hiace 2.8 Tdi Furgón 6at L2h2 3a 5p,6650000,$,Toyota,Hiace,2021,Blanco,Diésel,4,Automática,2.8,Furgón,1300 km
https://auto.mercadolibre.com.ar/MLA-1131274374-jeep-renegade-_JM#position=22&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Jeep Renegade 1.8 Sport,3850000,$,Jeep,Renegade,2018,Negro,Nafta,5,Manual,1.8,SUV,42410 km
https://auto.mercadolibre.com.ar/MLA-1131261795-fiat-500x-_JM#position=23&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Fiat 500X 1.4 T 16v Pop,4320000,$,Fiat,500X,2018,Blanco,Nafta,5,Manual,1.4,SUV,78845 km
https://auto.mercadolibre.com.ar/MLA-1131236050-volkswagen-golf-variant-2018-14-comfortline-tsi-dsg-_JM#position=24&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Golf Variant 1.4 Comfortline Tsi Dsg,3990000,$,Volkswagen,Golf Variant,2018,Gris,Nafta,5,Automática,1.4,Rural,91500 km
https://auto.mercadolibre.com.ar/MLA-1131224407-citroen-c3-aircross-_JM#position=25&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Citroën Aircross 1.6 Shine W 115cv,2440000,$,Citroën,Aircross,2017,Blanco,Nafta,5,Manual,1.6,Hatchback,81000 km
https://auto.mercadolibre.com.ar/MLA-1131206706-toyota-etios-_JM#position=26&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Toyota Etios 1.5 X 6mt My19,2850000,$,Toyota,Etios,2019,Negro,Nafta,5,Manual,1.5,Hatchback,33000 km
https://auto.mercadolibre.com.ar/MLA-1131235520-volkswagen-t-cross-trendline-_JM#position=27&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen T-Cross 1.6 Trendlinde Mt,4720000,$,Volkswagen,T-Cross,2020,Violeta,Nafta,5,Manual,1.6,SUV,13000 km
https://auto.mercadolibre.com.ar/MLA-1131206304-chevrolet-s10-_JM#position=28&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Chevrolet S10 2.8 Ls Cd Tdci 200cv,4700000,$,Chevrolet,S10,2017,Plateado,Diésel,4,Manual,2.8,Pick-Up,55000 km
https://auto.mercadolibre.com.ar/MLA-1131229848-ford-focus-iii-16-s-_JM#position=29&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Ford Focus III 1.6 S,2270000,$,Ford,Focus III,2015,Blanco,Nafta,5,Manual,1.6,Hatchback,95000 km
https://auto.mercadolibre.com.ar/MLA-1131223367-volkswagen-vento-gli-20-tsi-dsg-nav-2017-_JM#position=30&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Vento 2.0 Tsi Gli 211cv App Connect + Nav,4900000,$,Volkswagen,Vento,2017,Blanco,Nafta,4,Manual,2.0,Sedán,64717 km
https://auto.mercadolibre.com.ar/MLA-1131156917-ford-ecosport-se-15-manual-_JM#position=31&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Ford Ecosport 1.5 Se 123cv 4x2 Manual,3590000,$,Ford,Ecosport,2021,Blanco,Nafta,5,Manual,1.5,SUV,1500 km
https://auto.mercadolibre.com.ar/MLA-1131201531-ford-focus-iii-16-sedan-s-2017-_JM#position=32&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Ford Focus III 1.6 Sedan S,2750000,$,Ford,Focus III,2017,Blanco,Nafta,4,Manual,1.6,Sedán,70000 km
https://auto.mercadolibre.com.ar/MLA-1131405518-ford-focus-titanium-at-5p-2019-_JM#position=33&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Ford Focus III 2.0 Titanium At6,4490000,$,Ford,Focus III,2019,Rojo,Nafta,5,Automática,2.0,Hatchback,30000 km
https://auto.mercadolibre.com.ar/MLA-1131182112-peugeot-208-2021-16-allure-tiptronic-_JM#position=34&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Peugeot 208 1.6 Allure Tiptronic,4500000,$,Peugeot,208,2021,Negro,Nafta,5,Automática,1.6,Hatchback,8300 km
https://auto.mercadolibre.com.ar/MLA-1131343831-citroen-c4-16-pack-plus-excelente-vehiculo-_JM#position=35&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Citroën C4 1.6 X Pack Plus,1470000,$,Citroën,C4,2013,Negro,Nafta,5,Manual,1.6,Hatchback,120000 km
https://auto.mercadolibre.com.ar/MLA-1131181819-audi-a5-sportback-_JM#position=36&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi A5 Sportback 2.0 Tfsi 190cv,47900,U$S,Audi,A5 Sportback,2018,Blanco,Nafta,3,Automática,2.0,Hatchback,40000 km
https://auto.mercadolibre.com.ar/MLA-1131168732-audi-s3-_JM#position=37&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi S3 2.0 Tfsi Stronic Quattro 300cv,61900,U$S,Audi,S3,2018,Negro,Nafta,3,Automática,2.0,Hatchback,10000 km
https://auto.mercadolibre.com.ar/MLA-1131168655-bmw-135-_JM#position=38&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,BMW Serie 1 2.0 M140 Package,84900,U$S,BMW,Serie 1,2021,Azul,Nafta,5,Automática,3.0,Hatchback,4000 km
https://auto.mercadolibre.com.ar/MLA-1131203375-fiat-500-14-abarth-595-165cv-carhaus-_JM#position=39&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Fiat 500 1.4 Abarth 595 165cv,25500,U$S,Fiat,500,2019,Rojo,Nafta,3,Manual,1.4,Hatchback,9000 km
https://auto.mercadolibre.com.ar/MLA-1131179921-audi-a1-2019-ambition-14-tfsi-stronic-at-abasto-motors-_JM#position=40&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Audi A1 Sportback 1.4 Tfsi Stronic 125cv,24900,U$S,Audi,A1 Sportback,2019,Gris,Nafta,3,Automática,1.4,Hatchback,90000 km
https://auto.mercadolibre.com.ar/MLA-1131148698-peugeot-208-feline-16-at-2018-_JM#position=41&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Peugeot 208 1.6 Feline Tiptronic,3490000,$,Peugeot,208,2018,Blanco,Nafta,5,Automática,1.6,Hatchback,24000 km
https://auto.mercadolibre.com.ar/MLA-1131142313-lexus-ux-250h-2020-gris-medio-19000kms-umano-hibrido-_JM#position=42&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Lexus UX 250h Luxury,46000,U$S,Lexus,UX,2020,Gris,Híbrido,5,Automática,2.5,SUV,19000 km
https://auto.mercadolibre.com.ar/MLA-1131158778-fox-highline-16msi-_JM#position=43&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Fox 1.6 Highline,3180000,$,Volkswagen,Fox,2017,Gris,Nafta,5,Manual,1.6,Hatchback,44000 km
https://auto.mercadolibre.com.ar/MLA-1131098032-fiat-stilo-2009-18-active-2009-_JM#position=44&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Fiat Stilo 1.8 Active 2009,1150000,$,Fiat,Stilo,2009,Gris,Nafta,5,Manual,1.8,Hatchback,150000 km
https://auto.mercadolibre.com.ar/MLA-1131144047-volkswagen-golf-14-highline-tsi-dsg-2017-_JM#position=45&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Golf 1.4 Highline Tsi Dsg,4580000,$,Volkswagen,Golf,2017,Beige,Nafta,5,Automática,1.4,Hatchback,88800 km
https://auto.mercadolibre.com.ar/MLA-1131131943-volkswagen-golf-14-highline-tsi-dsg-2017-_JM#position=46&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Volkswagen Golf 1.4 Highline Tsi Dsg,23500,U$S,Volkswagen,Golf,2017,Beige,Nafta,5,Automática,1.4,Hatchback,88800 km
https://auto.mercadolibre.com.ar/MLA-1131097253-smart-fortwo-10-passion-84cv-2011-_JM#position=47&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Smart Fortwo 1.0 Passion 84cv,10200,U$S,Smart,Fortwo,2011,Blanco,Nafta,3,Automática,1.0,Hatchback,56000 km
https://auto.mercadolibre.com.ar/MLA-1131138227-smart-fortwo-10-passion-84cv-2011-_JM#position=48&search_layout=grid&type=item&tracking_id=0e407e6b-5467-4b14-b515-a2bf31252558,Smart Fortwo 1.0 Passion 84cv,2050000,$,Smart,Fortwo,2011,Blanco,Nafta,3,Automática,1.0,Hatchback,56000 km
https://auto.mercadolibre.com.ar/MLA-1131065082-renault-logan-16-16v-intense-2020-gnc-_JM#position=1&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Renault Logan 1.6 16v Intense,2750000,$,Renault,Logan,2020,Blanco,Nafta,4,Manual,1.6,Sedán,13600 km
https://auto.mercadolibre.com.ar/MLA-1131059423-renault-duster-oroch-20-outsider-plus-2017-_JM#position=2&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Renault Duster Oroch 2.0 Outsider Plus,3350000,$,Renault,Duster Oroch,2017,Blanco,Nafta,4,Manual,2.0,SUV,64500 km
https://auto.mercadolibre.com.ar/MLA-1131090726-renault-duster-16-privilege-4x2-2019-_JM#position=3&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Renault Duster 1.6 Ph2 4x2 Privilege,3550000,$,Renault,Duster,2019,Gris,Nafta,5,Manual,1.6,SUV,38570 km
https://auto.mercadolibre.com.ar/MLA-1131059409-peugeot-308-16-hdi-feline-2016-_JM#position=4&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Peugeot 308 1.6 Feline Hdi 115cv,2850000,$,Peugeot,308,2016,Plateado,Diésel,5,Manual,1.6,Hatchback,79400 km
https://auto.mercadolibre.com.ar/MLA-1131131841-peugeot-208-16-allure-nav-2017-_JM#position=5&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Peugeot 208 1.6 Allure,2650000,$,Peugeot,208,2017,Gris,Nafta,5,Manual,1.6,Hatchback,53200 km
https://auto.mercadolibre.com.ar/MLA-1131090702-mercedes-benz-clase-a250-sport-2014-_JM#position=6&search_layout=grid&type=item&tracking_id=a3a0f077-7d95-49e7-94eb-074455e3836d,Mercedes-Benz Clase A 2.0 A 250 At Sport B.efficiency,27500,U$S,Mercedes-Benz,Clase A,2014,Gris,Nafta,5,Automática,2.0,Hatchback,133000 km
